(1677, 4430, 7544, 12232, 14442)
(51872, 2, 0, 2)
(52161, 2, 0, 2)
(60453, 3, 1, 2)
(62489, 2, 0, 2)
(96670, 2, 0, 2)
(97849, 2, 0, 2)
(40514, 2, 0, 2)
(46634, 2, 0, 2)
(71761, 2, 0, 2)
(76128, 2, 0, 2)
(21428, 3, 1, 2)
(24337, 2, 0, 2)
(26025, 2, 0, 2)
(32659, 2, 0, 2)
(35266, 2, 0, 2)
(36233, 2, 0, 2)
(37615, 2, 0, 2)
(70400, 2, 0, 2)
(102895, 2, 0, 2)
(104364, 3, 1, 2)
(111322, 2, 0, 2)
(80048, 2, 0, 2)
(83611, 2, 0, 2)
(88451, 2, 0, 2)
(26741, 2, 0, 2)
(27035, 2, 0, 2)
(30874, 2, 0, 2)
(31554, 2, 0, 2)
(53380, 3, 1, 2)
(57389, 2, 0, 2)
(60001, 2, 0, 2)
(89877, 2, 0, 2)
(91786, 2, 0, 2)
(43524, 2, 0, 2)
(47458, 2, 0, 2)
(49210, 2, 0, 2)
(49936, 2, 0, 2)
(72628, 2, 0, 2)
(76646, 2, 0, 2)
(77036, 2, 0, 2)
(21429, 3, 1, 2)
(22034, 3, 1, 2)
(2263, 2, 0, 2)
(4175, 2, 0, 2)
(9895, 2, 0, 2)
(32448, 2, 0, 2)
(34066, 3, 1, 2)
(64829, 2, 0, 2)
(66871, 2, 0, 2)
(67553, 2, 0, 2)
(68135, 2, 0, 2)
(69328, 3, 1, 2)
(101563, 2, 0, 2)
(104602, 3, 1, 2)
(111421, 2, 0, 2)
(112351, 2, 0, 2)
(113439, 3, 1, 2)
(80076, 2, 0, 2)
(81253, 2, 0, 2)
(87438, 2, 0, 2)
(26802, 2, 0, 2)
(17240, 2, 0, 2)
(29016, 2, 0, 2)
(29590, 2, 0, 2)
(56498, 2, 0, 2)
(60154, 2, 0, 2)
(61192, 2, 0, 2)
(61857, 2, 0, 2)
(89347, 2, 0, 2)
(91123, 2, 0, 2)
(92413, 3, 1, 2)
(93689, 2, 0, 2)
(95356, 2, 0, 2)
(96762, 3, 1, 2)
(38393, 2, 0, 2)
(43210, 2, 0, 2)
(45974, 2, 0, 2)
(48549, 2, 0, 2)
(114004, 3, 1, 2)
(73379, 2, 0, 2)
(74173, 2, 0, 2)
(74402, 2, 0, 2)
(79100, 2, 0, 2)
(20565, 2, 0, 2)
(25710, 2, 0, 2)
(26119, 2, 0, 2)
(102960, 2, 0, 2)
(112383, 2, 0, 2)
(80860, 2, 0, 2)
(81432, 2, 0, 2)
(83687, 2, 0, 2)
(85838, 2, 0, 2)
(9901, 2, 0, 2)
(14092, 2, 0, 2)
(14457, 2, 0, 2)
(28233, 2, 0, 2)
(17806, 2, 0, 2)
(29702, 2, 0, 2)
(52857, 2, 0, 2)
(56036, 2, 0, 2)
(59393, 2, 0, 2)
(89475, 2, 0, 2)
(90373, 2, 0, 2)
(92427, 2, 0, 2)
(96038, 2, 0, 2)
(38394, 2, 0, 2)
(44489, 2, 0, 2)
(46094, 2, 0, 2)
(114012, 2, 0, 2)
(73513, 2, 0, 2)
(76689, 2, 0, 2)
(20163, 2, 0, 2)
(21040, 2, 0, 2)
(23307, 2, 0, 2)
(63277, 2, 0, 2)
(65429, 2, 0, 2)
(67624, 2, 0, 2)
(68274, 2, 0, 2)
(103015, 2, 0, 2)
(108909, 2, 0, 2)
(109928, 2, 0, 2)
(113011, 2, 0, 2)
(80871, 2, 0, 2)
(83186, 4, 2, 2)
(87481, 2, 0, 2)
(88038, 2, 0, 2)
(29649, 2, 0, 2)
(30448, 2, 0, 2)
(52867, 2, 0, 2)
(55553, 2, 0, 2)
(58773, 2, 0, 2)
(61480, 2, 0, 2)
(90436, 2, 0, 2)
(91444, 2, 0, 2)
(92569, 2, 0, 2)
(95467, 2, 0, 2)
(50008, 2, 0, 2)
(114081, 2, 0, 2)
(73612, 2, 0, 2)
(73893, 2, 0, 2)
(78009, 2, 0, 2)
(21063, 2, 0, 2)
(25313, 2, 0, 2)
(498, 4, 2, 2)
(8278, 3, 1, 2)
(9287, 2, 0, 2)
(35469, 2, 0, 2)
(36104, 2, 0, 2)
(67044, 2, 0, 2)
(67744, 4, 2, 2)
(68601, 4, 2, 2)
(100898, 2, 0, 2)
(103062, 2, 0, 2)
(108293, 2, 0, 2)
(108985, 2, 0, 2)
(87610, 2, 0, 2)
(13961, 2, 0, 2)
(27997, 2, 0, 2)
(28616, 2, 0, 2)
(16872, 2, 0, 2)
(29654, 2, 0, 2)
(30132, 2, 0, 2)
(31504, 2, 0, 2)
(32284, 2, 0, 2)
(52381, 2, 0, 2)
(55598, 2, 0, 2)
(56115, 2, 0, 2)
(58070, 4, 2, 2)
(61482, 2, 0, 2)
(93372, 2, 0, 2)
(93793, 2, 0, 2)
(99166, 3, 1, 2)
(114496, 2, 0, 2)
(72812, 2, 0, 2)
(75044, 2, 0, 2)
(78025, 4, 2, 2)
(24265, 2, 0, 2)
(34801, 1, 0, 1)
(64217, 1, 0, 1)
(65102, 1, 0, 1)
(65457, 1, 0, 1)
(102678, 1, 0, 1)
(109018, 1, 0, 1)
(109631, 1, 0, 1)
(110156, 1, 0, 1)
(82857, 1, 0, 1)
(88741, 1, 0, 1)
(10793, 1, 0, 1)
(26503, 1, 0, 1)
(28039, 1, 0, 1)
(28815, 2, 1, 1)
(29655, 1, 0, 1)
(51434, 1, 0, 1)
(90511, 1, 0, 1)
(91200, 1, 0, 1)
(91584, 1, 0, 1)
(93505, 1, 0, 1)
(94843, 1, 0, 1)
(99228, 1, 0, 1)
(38277, 1, 0, 1)
(43828, 1, 0, 1)
(45015, 2, 1, 1)
(46401, 1, 0, 1)
(72525, 1, 0, 1)
(73053, 1, 0, 1)
(74002, 1, 0, 1)
(76065, 1, 0, 1)
(76596, 1, 0, 1)
(19056, 1, 0, 1)
(22291, 1, 0, 1)
(2146, 3, 2, 1)
(32641, 1, 0, 1)
(32877, 1, 0, 1)
(34886, 1, 0, 1)
(35615, 1, 0, 1)
(35821, 1, 0, 1)
(37498, 1, 0, 1)
(63069, 2, 1, 1)
(63927, 1, 0, 1)
(67295, 1, 0, 1)
(69092, 1, 0, 1)
(69613, 1, 0, 1)
(70561, 1, 0, 1)
(101306, 1, 0, 1)
(103173, 2, 1, 1)
(104264, 1, 0, 1)
(111768, 1, 0, 1)
(112640, 2, 1, 1)
(79841, 1, 0, 1)
(80710, 1, 0, 1)
(81077, 1, 0, 1)
(81747, 1, 0, 1)
(86776, 1, 0, 1)
(89087, 1, 0, 1)
(12990, 1, 0, 1)
(27899, 1, 0, 1)
(15912, 1, 0, 1)
(17068, 2, 1, 1)
(28887, 1, 0, 1)
(29498, 1, 0, 1)
(31529, 1, 0, 1)
(54943, 2, 1, 1)
(55830, 2, 1, 1)
(56167, 1, 0, 1)
(59645, 1, 0, 1)
(62075, 1, 0, 1)
(90531, 1, 0, 1)
(92288, 1, 0, 1)
(94867, 1, 0, 1)
(97842, 1, 0, 1)
(37961, 1, 0, 1)
(49854, 1, 0, 1)
(114146, 1, 0, 1)
(115024, 1, 0, 1)
(74510, 1, 0, 1)
(76627, 1, 0, 1)
(78885, 1, 0, 1)
(23044, 1, 0, 1)
(32382, 2, 1, 1)
(33756, 1, 0, 1)
(34959, 1, 0, 1)
(35640, 1, 0, 1)
(62797, 1, 0, 1)
(63096, 1, 0, 1)
(63528, 1, 0, 1)
(64672, 1, 0, 1)
(65244, 1, 0, 1)
(65653, 1, 0, 1)
(66046, 1, 0, 1)
(67380, 2, 1, 1)
(100316, 1, 0, 1)
(101385, 1, 0, 1)
(102756, 1, 0, 1)
(105130, 1, 0, 1)
(106131, 1, 0, 1)
(111176, 1, 0, 1)
(113311, 1, 0, 1)
(80755, 1, 0, 1)
(81139, 1, 0, 1)
(82382, 1, 0, 1)
(82973, 1, 0, 1)
(86092, 3, 2, 1)
(87376, 1, 0, 1)
(11895, 1, 0, 1)
(14001, 1, 0, 1)
(28109, 1, 0, 1)
(29131, 1, 0, 1)
(17775, 1, 0, 1)
(52772, 1, 0, 1)
(55111, 1, 0, 1)
(55904, 1, 0, 1)
(57311, 1, 0, 1)
(59252, 1, 0, 1)
(59734, 1, 0, 1)
(61078, 1, 0, 1)
(89186, 1, 0, 1)
(89769, 2, 1, 1)
(90986, 1, 0, 1)
(91243, 1, 0, 1)
(91665, 2, 1, 1)
(92862, 1, 0, 1)
(43082, 1, 0, 1)
(43432, 1, 0, 1)
(45210, 1, 0, 1)
(49891, 1, 0, 1)
(50646, 1, 0, 1)
(73140, 2, 1, 1)
(73775, 1, 0, 1)
(77008, 1, 0, 1)
(77679, 1, 0, 1)
(78897, 2, 1, 1)
(18288, 1, 0, 1)
(22565, 1, 0, 1)
(25180, 1, 0, 1)
(26434, 1, 0, 1)
(950, 2, 1, 1)
(8156, 1, 0, 1)
(34061, 2, 1, 1)
(65680, 2, 1, 1)
(66863, 2, 1, 1)
(106132, 1, 0, 1)
(108060, 2, 1, 1)
(110427, 1, 0, 1)
(111922, 1, 0, 1)
(80811, 1, 0, 1)
(81189, 1, 0, 1)
(81997, 1, 0, 1)
(82473, 1, 0, 1)
(13043, 1, 0, 1)
(14060, 1, 0, 1)
(14432, 2, 1, 1)
(28122, 2, 1, 1)
(17561, 1, 0, 1)
(30540, 1, 0, 1)
(61148, 1, 0, 1)
(62132, 1, 0, 1)
(89231, 1, 0, 1)
(90207, 1, 0, 1)
(91008, 2, 1, 1)
(91318, 1, 0, 1)
(92865, 1, 0, 1)
(93620, 1, 0, 1)
(38918, 1, 0, 1)
(46644, 1, 0, 1)
(72349, 1, 0, 1)
(74373, 1, 0, 1)
(74586, 2, 1, 1)
(78907, 1, 0, 1)
(18323, 1, 0, 1)
(18698, 1, 0, 1)
(20936, 1, 0, 1)
(6909, 1, 0, 1)
(35068, 1, 0, 1)
(35858, 1, 0, 1)
(62861, 2, 1, 1)
(63612, 1, 0, 1)
(69855, 1, 0, 1)
(100479, 1, 0, 1)
(102903, 1, 0, 1)
(103774, 1, 0, 1)
(105550, 1, 0, 1)
(108675, 1, 0, 1)
(110509, 1, 0, 1)
(80824, 1, 0, 1)
(82005, 1, 0, 1)
(82528, 1, 0, 1)
(86977, 1, 0, 1)
(87961, 1, 0, 1)
(13094, 1, 0, 1)
(13683, 1, 0, 1)
(27167, 1, 0, 1)
(14310, 2, 1, 1)
(27636, 1, 0, 1)
(15152, 1, 0, 1)
(29222, 2, 1, 1)
(30634, 2, 1, 1)
(52250, 1, 0, 1)
(52854, 1, 0, 1)
(56033, 1, 0, 1)
(58546, 1, 0, 1)
(62134, 1, 0, 1)
(90336, 1, 0, 1)
(91804, 1, 0, 1)
(94201, 1, 0, 1)
(95868, 1, 0, 1)
(38062, 1, 0, 1)
(44294, 1, 0, 1)
(47644, 1, 0, 1)
(49965, 3, 2, 1)
(50884, 1, 0, 1)
(114301, 1, 0, 1)
(73821, 1, 0, 1)
(74716, 1, 0, 1)
(76223, 1, 0, 1)
(78256, 1, 0, 1)
(78711, 2, 1, 1)
(24899, 1, 0, 1)
(5961, 1, 0, 1)
(9607, 1, 0, 1)
(35313, 1, 0, 1)
(36320, 2, 1, 1)
(63254, 1, 0, 1)
(63655, 2, 1, 1)
(64435, 1, 0, 1)
(64868, 1, 0, 1)
(66365, 2, 1, 1)
(69346, 1, 0, 1)
(99771, 1, 0, 1)
(108761, 1, 0, 1)
(112820, 1, 0, 1)
(113461, 1, 0, 1)
(86390, 1, 0, 1)
(87019, 1, 0, 1)
(87479, 1, 0, 1)
(88193, 1, 0, 1)
(11981, 1, 0, 1)
(12706, 1, 0, 1)
(26828, 1, 0, 1)
(27295, 3, 2, 1)
(30922, 2, 1, 1)
(32053, 1, 0, 1)
(51996, 2, 1, 1)
(60166, 1, 0, 1)
(89883, 1, 0, 1)
(90717, 1, 0, 1)
(91419, 1, 0, 1)
(93263, 1, 0, 1)
(94218, 1, 0, 1)
(96850, 2, 1, 1)
(72709, 1, 0, 1)
(74412, 1, 0, 1)
(76411, 1, 0, 1)
(77303, 1, 0, 1)
(79127, 1, 0, 1)
(18162, 1, 0, 1)
(18400, 1, 0, 1)
(18781, 1, 0, 1)
(21515, 2, 1, 1)
(24214, 1, 0, 1)
(24423, 1, 0, 1)
(24910, 1, 0, 1)
(34693, 1, 0, 1)
(35106, 2, 1, 1)
(64086, 1, 0, 1)
(65909, 1, 0, 1)
(69962, 1, 0, 1)
(70539, 1, 0, 1)
(108277, 1, 0, 1)
(111475, 1, 0, 1)
(80223, 1, 0, 1)
(82102, 1, 0, 1)
(88218, 1, 0, 1)
(12011, 1, 0, 1)
(26874, 1, 0, 1)
(27968, 1, 0, 1)
(29366, 1, 0, 1)
(29758, 1, 0, 1)
(31501, 1, 0, 1)
(32265, 1, 0, 1)
(51386, 1, 0, 1)
(52006, 2, 1, 1)
(56574, 1, 0, 1)
(57691, 1, 0, 1)
(62209, 1, 0, 1)
(89931, 1, 0, 1)
(90735, 1, 0, 1)
(96098, 1, 0, 1)
(47104, 2, 1, 1)
(49620, 2, 1, 1)
(71899, 1, 0, 1)
(72490, 1, 0, 1)
(72743, 1, 0, 1)
(74237, 1, 0, 1)
(75000, 1, 0, 1)
(76513, 1, 0, 1)
(77325, 1, 0, 1)
(79830, 1, 0, 1)
(20169, 1, 0, 1)
(24226, 1, 0, 1)
(1421, 1, 0, 1)
(32817, 1, 0, 1)
(36334, 1, 0, 1)
(65982, 1, 0, 1)
(69553, 1, 0, 1)
(70045, 1, 0, 1)
(71383, 1, 0, 1)
(104819, 1, 0, 1)
(110006, 1, 0, 1)
(112567, 1, 0, 1)
(113044, 1, 0, 1)
(80996, 1, 0, 1)
(81632, 1, 0, 1)
(82265, 1, 0, 1)
(83193, 1, 0, 1)
(86640, 1, 0, 1)
(87057, 1, 0, 1)
(88062, 2, 1, 1)
(27890, 1, 0, 1)
(14753, 1, 0, 1)
(28349, 1, 0, 1)
(28810, 1, 0, 1)
(29466, 1, 0, 1)
(31034, 1, 0, 1)
(52008, 1, 0, 1)
(58921, 1, 0, 1)
(60303, 1, 0, 1)
(97280, 1, 0, 1)
(97749, 1, 0, 1)
(41857, 1, 0, 1)
(47123, 1, 0, 1)
(49710, 1, 0, 1)
(50020, 1, 0, 1)
(114119, 1, 0, 1)
(72514, 1, 0, 1)
(73996, 2, 1, 1)
(74252, 1, 0, 1)
(77518, 1, 0, 1)
(78339, 1, 0, 1)
(79208, 1, 0, 1)
(23547, 1, 0, 1)
(3565, 4, 3, 1)
(6979, 1, 0, 1)
(113245, 1, 1, 0)
(74443, 1, 1, 0)
(18547, 1, 1, 0)
(35195, 1, 1, 0)
(64229, 1, 1, 0)
(107946, 1, 1, 0)
(82346, 1, 1, 0)
(83893, 1, 1, 0)
(57246, 1, 1, 0)
(99690, 2, 2, 0)
(18580, 4, 4, 0)
(25959, 3, 3, 0)
(9392, 2, 2, 0)
(31248, 3, 3, 0)
(62127, 1, 1, 0)
(47412, 1, 1, 0)
(79465, 1, 1, 0)
(35824, 3, 3, 0)
(64400, 1, 1, 0)
(65281, 1, 1, 0)
(87754, 1, 1, 0)
(30043, 3, 3, 0)
(31272, 1, 1, 0)
(38373, 3, 3, 0)
(25208, 1, 1, 0)
(51974, 1, 1, 0)
(97403, 2, 2, 0)
(26481, 2, 2, 0)
(111426, 4, 4, 0)
(38145, 3, 3, 0)
(74197, 1, 1, 0)
(112511, 1, 1, 0)
(59413, 1, 1, 0)
(47736, 1, 1, 0)
(71531, 2, 2, 0)
(22833, 1, 1, 0)
(9678, 2, 2, 0)
(35723, 4, 4, 0)
(60779, 1, 1, 0)
(39294, 1, 1, 0)
(73613, 5, 5, 0)
(35514, 1, 2, -1)
(3582, 1, 2, -1)
(5014, 1, 2, -1)
(91127, 1, 2, -1)
(105656, 1, 2, -1)
(43651, 1, 2, -1)
(36182, 1, 3, -2)
(40798, 4, 6, -2)
(35408, 2, 4, -2)
(97532, 1, 3, -2)
(83876, 2, 4, -2)
(91158, 1, 3, -2)
(92246, 1, 6, -5)
(30390, 1, 7, -6)
(28642, 2, 15, -13)
(919, 456, Decimal('240.8000'))
(805, 318, Decimal('344.0000'))
(930, 282, Decimal('91.6000'))
(7290, 256, Decimal('206.7500'))
(183, 222, Decimal('98.6000'))
(4856, 176, Decimal('88.6667'))
(253, 159, Decimal('36.0000'))
(159, 156, Decimal('58.6000'))
(686, 152, Decimal('319.6000'))
(2970, 139, Decimal('23.5000'))
(5, 131, Decimal('58.5000'))
(5836, 123, Decimal('66.2500'))
(88, 119, Decimal('67.8000'))
(2817, 116, Decimal('69.0000'))
(2116, 112, Decimal('72.6000'))
(887, 107, Decimal('73.4000'))
(4253, 104, Decimal('112.5000'))
(196, 101, Decimal('37.6000'))
(1036, 97, Decimal('37.4000'))
(8, 95, Decimal('40.3333'))
(4505, 93, Decimal('165.2500'))
(442, 92, Decimal('26.2000'))
(28746, 88, Decimal('208.5000'))
(603, 88, Decimal('51.6000'))
(5739, 88, Decimal('99.2500'))
(1390, 87, Decimal('33.4000'))
(449, 84, Decimal('86.6667'))
(74, 80, Decimal('18.2500'))
(795, 77, Decimal('45.0000'))
(2392, 77, Decimal('64.2000'))
(3277, 76, Decimal('71.5000'))
(11032, 74, Decimal('966.0000'))
(223, 72, Decimal('31.3333'))
(1381, 72, Decimal('23.0000'))
(25, 72, Decimal('27.4000'))
(6096, 71, Decimal('42.5000'))
(26338, 69, Decimal('63.6667'))
(7972, 69, Decimal('113.3333'))
(7555, 66, Decimal('58.5000'))
(17230, 66, Decimal('96.6667'))
(9394, 66, Decimal('75.6667'))
(32036, 65, Decimal('89.6667'))
(364, 64, Decimal('28.8000'))
(601, 63, Decimal('76.0000'))
(8507, 62, Decimal('24.0000'))
(3019, 62, Decimal('33.0000'))
(7224, 62, Decimal('28.7500'))
(1005, 61, Decimal('58.4000'))
(1106, 61, Decimal('14.0000'))
(22047, 60, Decimal('172.5000'))
(2040, 57, Decimal('32.6000'))
(4598, 57, Decimal('63.5000'))
(1739, 56, Decimal('36.4000'))
(21054, 56, Decimal('51.5000'))
(22468, 55, Decimal('49.0000'))
(4426, 54, Decimal('7.7500'))
(9007, 54, Decimal('24.6667'))
(251, 53, Decimal('132.0000'))
(199, 52, Decimal('10.5000'))
(10849, 52, Decimal('54.3333'))
(6633, 52, Decimal('52.5000'))
(776, 51, Decimal('11.7500'))
(264, 51, Decimal('25.2000'))
(2798, 50, Decimal('20.7500'))
(1764, 50, Decimal('50.4000'))
